"submission_id","QUD","RT","age","b1","b2","comments","education","endTime","experiment_id","gender","languages","optionLeft","optionRight","p1","p2","picture","question","question1","question2","question3","question4","response","startDate","startTime","timeSpent","trial_name","trial_number","utterances","participant_id"
474,"Rate how likely each of the following statements is!",36331,31,"287.5|140|40|80","437.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","212.5|230|150|100","512.5|230|150|100","images/group1/S83-1609.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","100|0|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",1,"bg|b|g|none","participant43"
474,"Rate how likely each of the following statements is!",27842,31,"287.5|140|40|80","437.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S89-1642.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","100|0|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",2,"bg|b|none|g","participant43"
474,"Rate how likely each of the following statements is!",20935,31,"292.5|40|40|80","432.5|40|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","250|180|75|200","475|180|75|200","images/group1/S1-121.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",3,"g|bg|b|none","participant43"
474,"Rate how likely each of the following statements is!",36636,31,"292.5|40|40|80","437.5|40|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","250|180|75|200","475|180|75|200","images/group1/S15-443.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|10|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",4,"g|b|none|bg","participant43"
474,"Rate how likely each of the following statements is!",32973,31,"282.5|140|40|80","437.5|160|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","250|230|75|100","475|230|75|100","images/group1/S55-1006.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","60|0|20|75","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",5,"g|b|none|bg","participant43"
474,"Rate how likely each of the following statements is!",24447,31,"317.5|140|40|80","417.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","237.5|230|150|100","487.5|230|150|100","images/group1/S8-202.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",6,"g|none|bg|b","participant43"
474,"Rate how likely each of the following statements is!",98052,31,"292.5|140|40|80","437.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S57-1007.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|0|0|70","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",7,"b|bg|none|g","participant43"
474,"Rate how likely each of the following statements is!",29924,31,"320|140|40|80","400|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","300|230|50|100","425|230|50|100","images/group1/S63-1039.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",8,"none|g|bg|b","participant43"
474,"Rate how likely each of the following statements is!",21310,31,"292.5|140|40|80","432.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S30-805.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","100|0|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",9,"none|g|bg|b","participant43"
474,"Rate how likely each of the following statements is!",19594,31,"250|160|80|40","400|40|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","287.5|230|75|100","437.5|180|75|200","images/group1/S93-1674.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",10,"none|b|g|bg","participant43"
474,"Rate how likely each of the following statements is!",28089,31,"292.5|40|40|80","442.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S10-203.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","100|0|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",11,"b|none|g|bg","participant43"
474,"Rate how likely each of the following statements is!",18062,31,"282.5|40|40|80","442.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S32-806.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",12,"b|g|bg|none","participant43"
474,"Rate how likely each of the following statements is!",37355,31,"262.5|178.33333333333331|80|40","462.5|178.33333333333331|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","seesaw",NA,"images/group1/S89-1642-dep.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",13,"b|none|g|bg","participant43"
474,"Rate how likely each of the following statements is!",27382,31,"282.5|140|40|80","437.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S22-468.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",14,"g|b|none|bg","participant43"
474,"Rate how likely each of the following statements is!",19363,31,"282.5|140|40|80","432.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S12-203.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",15,"bg|g|none|b","participant43"
474,"Rate how likely each of the following statements is!",27338,31,"302.5|160|80|40","417.5|40|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","275|230|75|100","450|180|75|200","images/group1/S34-806.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|100|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",16,"b|g|none|bg","participant43"
474,"Rate how likely each of the following statements is!",31792,31,"408.5|154.33333333333331|80|40","328.5|154.33333333333331|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","seesaw",NA,"images/group1/S97-1674.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",17,"g|bg|b|none","participant43"
474,"Rate how likely each of the following statements is!",37281,31,"335|160|80|40","375|100|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|75|100",NA,"images/group1/S59-1007.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",18,"none|bg|b|g","participant43"
474,"Rate how likely each of the following statements is!",50327,31,"370|100|40|80","335|160|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|75|100",NA,"images/group1/S44-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","0|0|100|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",19,"bg|g|none|b","participant43"
474,"Rate how likely each of the following statements is!",23193,31,"335|160|80|40","365|120|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|75|100",NA,"images/group1/S54-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",20,"bg|none|g|b","participant43"
474,"Rate how likely each of the following statements is!",20498,31,"252.5|178.33333333333331|80|40","472.5|178.33333333333331|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","seesaw",NA,"images/group1/S7-130-dep.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",21,"g|bg|none|b","participant43"
474,"Rate how likely each of the following statements is!",15530,31,"362.5|138.33333333333331|80|40","362.5|178.33333333333331|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","seesaw",NA,"images/group1/S42-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",22,"bg|b|g|none","participant43"
474,"Rate how likely each of the following statements is!",15164,31,"282.5|140|40|80","442.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S7-130.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",23,"b|g|none|bg","participant43"
474,"Rate how likely each of the following statements is!",19215,31,"292.5|40|40|80","437.5|140|40|80","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S20-468.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|0|100","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",24,"g|b|none|bg","participant43"
474,"Rate how likely each of the following statements is!",16262,31,"377.5|120|80|40","347.5|160|80|40","n/a","Graduated College",1579648159204,12,"female","English","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S30-805-dep.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|100|0","Tue Jan 21 2020 22:51:08 GMT+0000 (Greenwich Mean Time)",1579647068784,18.1736666666667,"slider_main",25,"g|b|none|bg","participant43"
473,NA,63485,26,"347.5|160|80|40","492.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu",NA,NA,"262.5|230|150|100","512.5|230|50|100",NA,NA,NA,NA,NA,NA,"0|0|92|11","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"train1",1,"bg|bg|bg|bg","participant44"
473,NA,80393,26,"292.5|40|40|80","442.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu",NA,NA,"212.5|180|150|200","512.5|230|150|100",NA,NA,NA,NA,NA,NA,"0|61|100|100","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"train2",2,"g|none|none|none","participant44"
473,NA,55767,26,"339.7995733585486|120|80|40","302.53588690853417|160|80|40","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu",NA,NA,"362.5|230|50|100",NA,NA,NA,NA,NA,NA,NA,"100|0|0|0","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"train3",3,"bg|g|none|bg","participant44"
473,NA,34439,26,"471.7791593517908|138.33333333333331|80|40","497.38499322223663|178.33333333333331|80|40","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu",NA,NA,"seesaw",NA,NA,NA,NA,NA,NA,NA,"100|100|100|0","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"train4",4,"bg|g|b|none","participant44"
473,"Rate how likely each of the following statements is!",39806,26,"292.5|140|40|80","432.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S30-805.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|82|0","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",1,"none|g|b|bg","participant44"
473,"Rate how likely each of the following statements is!",24375,26,"370|100|40|80","335|160|80|40","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","362.5|230|75|100",NA,"images/group1/S44-806.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","100|0|96|100","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",2,"g|bg|none|b","participant44"
473,"Rate how likely each of the following statements is!",53686,26,"292.5|40|40|80","442.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S10-203.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","100|47|0|34","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",3,"bg|g|none|b","participant44"
473,"Rate how likely each of the following statements is!",23588,26,"262.5|178.33333333333331|80|40","462.5|178.33333333333331|80|40","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","seesaw",NA,"images/group1/S89-1642-dep.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","100|100|62|0","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",4,"g|bg|b|none","participant44"
473,"Rate how likely each of the following statements is!",43916,26,"282.5|140|40|80","432.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S12-203.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","37|35|77|68","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",5,"bg|none|g|b","participant44"
473,"Rate how likely each of the following statements is!",44848,26,"320|140|40|80","400|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","300|230|50|100","425|230|50|100","images/group1/S63-1039.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|64|100|16","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",6,"none|b|bg|g","participant44"
473,"Rate how likely each of the following statements is!",27966,26,"292.5|140|40|80","437.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S57-1007.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","87|8|14|19","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",7,"g|b|bg|none","participant44"
473,"Rate how likely each of the following statements is!",27928,26,"317.5|140|40|80","417.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","237.5|230|150|100","487.5|230|150|100","images/group1/S8-202.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|0|100|70","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",8,"g|b|none|bg","participant44"
473,"Rate how likely each of the following statements is!",19002,26,"252.5|178.33333333333331|80|40","472.5|178.33333333333331|80|40","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","seesaw",NA,"images/group1/S7-130-dep.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|100|100|0","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",9,"bg|g|b|none","participant44"
473,"Rate how likely each of the following statements is!",24375,26,"292.5|40|40|80","437.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S20-468.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|100|0|0","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",10,"none|bg|b|g","participant44"
473,"Rate how likely each of the following statements is!",20238,26,"292.5|40|40|80","437.5|40|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","250|180|75|200","475|180|75|200","images/group1/S15-443.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","100|100|33|47","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",11,"bg|none|g|b","participant44"
473,"Rate how likely each of the following statements is!",16857,26,"287.5|140|40|80","437.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","212.5|230|150|100","512.5|230|150|100","images/group1/S83-1609.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","100|0|100|47","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",12,"b|bg|none|g","participant44"
473,"Rate how likely each of the following statements is!",21835,26,"282.5|140|40|80","437.5|160|80|40","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","250|230|75|100","475|230|75|100","images/group1/S55-1006.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","100|0|100|100","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",13,"g|none|b|bg","participant44"
473,"Rate how likely each of the following statements is!",17824,26,"282.5|40|40|80","442.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S32-806.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","100|0|100|100","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",14,"g|none|b|bg","participant44"
473,"Rate how likely each of the following statements is!",28135,26,"362.5|138.33333333333331|80|40","362.5|178.33333333333331|80|40","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","seesaw",NA,"images/group1/S42-806.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","100|100|0|85","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",15,"bg|g|none|b","participant44"
473,"Rate how likely each of the following statements is!",8053,26,"302.5|160|80|40","417.5|40|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","275|230|75|100","450|180|75|200","images/group1/S34-806.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|100|100|100","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",16,"b|none|bg|g","participant44"
473,"Rate how likely each of the following statements is!",25958,26,"287.5|140|40|80","437.5|140|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S89-1642.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","100|100|100|50","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",17,"none|b|bg|g","participant44"
473,"Rate how likely each of the following statements is!",32963,26,"335|160|80|40","375|100|40|80","Very challenging","Graduated College",1579647841903,12,"female","English, Urdu","impossible event","certain event","362.5|230|75|100",NA,"images/group1/S59-1007.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","100|0|100|35","Tue Jan 21 2020 22:46:57 GMT+0000 (GMT)",1579646817290,17.0768833333333,"slider_main",18,"bg|none|g|b","participant44"
